Intersection Street 1,Intersection Street 2,LATITUDE,LONGITUDE
CHERRY ST,MARTIN GOODMAN TRL,43.6489969209073,-79.3564486611645
LAKE SHORE BLVD E,MARTIN GOODMAN TRL,43.6489969209073,-79.3564486611645
CHERRY ST,F G GARDINER XY E,43.6490567658773,-79.3564517788585
LAKE SHORE BLVD E,LOWER DON RIVER TRL,43.6480547372221,-79.3546873161449
LAKE SHORE BLVD E,LOWER DON RIVER TRL,43.648259177577,-79.3546530066977
C N R,C N R / C P R,43.7061101083361,-79.5264070646962
C N R,C P R,43.7061101083361,-79.5264070646962
C N R / C P R,C P R,43.7061101083361,-79.5264070646962
JOCADA RD,RUSTIC RD,43.7199187737809,-79.4739067245025
NORTH PARK TRL,RUSTIC RD,43.7200234057162,-79.4737163579481
CONNIE ST,RUSTIC RD,43.7206163520451,-79.4727844405474
C N R,WATERFRONT TRL,43.7943035749768,-79.1183209925559
ALBUM LANE,DUFFERIN ST,43.668464812907,-79.4390359264614
CETUS STARWAY,LEPUS STARWAY,43.7703260027048,-79.3406718276666
LEPUS STARWAY,PARKWAY FOREST DR,43.7703534714121,-79.3408506711539
PARKWAY FOREST DR,VILLAGE GREENWAY,43.7694354436449,-79.3431766106417
FOREST MANOR RD,PARKWAY FOREST DR,43.7694025607427,-79.3436221545865
NEBULA STARWAY,PARKWAY FOREST DR,43.7701268918664,-79.341010860216
CETUS STARWAY,PARKWAY FOREST DR,43.7711319413013,-79.340627268882
CAPELLA STARWAY,PARKWAY FOREST DR,43.7713268831972,-79.340623384999
CAPELLA STARWAY,VEGA STARWAY,43.7713240712784,-79.3404466469295
CORVUS STARWAY,LYRA STARWAY,43.7731887254012,-79.3410340272726
CORVUS STARWAY,PARKWAY FOREST DR,43.7731695383435,-79.3411983699193
CORVUS STARWAY,LEO STARWAY,43.773276821431,-79.3402862312493
BRIAN DR,OLD SHEPPARD AVE,43.7788607628716,-79.3325071045042
OLD SHEPPARD AVE,POETS WALKWAY,43.7783644457468,-79.3347999666837
BARDS WALKWAY,POETS WALKWAY,43.7780396660515,-79.3346755138955
OLD SHEPPARD AVE,OLD SHEPPARD PARK TRL,43.778566643941,-79.3338658588046
BARDS WALKWAY,POETS WALKWAY,43.7771696757265,-79.3349610741596
BRIAN DR,WAGON TRAILWAY,43.7773020250411,-79.3318951262038
33 DUNDALK DR,34 DUNDALK DR,43.7671377634441,-79.2847105673175
33 DUNDALK DR,DUNDALK DR,43.7671377634441,-79.2847105673175
34 DUNDALK DR,DUNDALK DR,43.7671377634441,-79.2847105673175
DUNDALK DR,GLAMORGAN AVE,43.7685209480938,-79.2853190754041
HEATHCOTE AVE,PORTSMITH RD,43.7549196450694,-79.372327211854
BANBURY RD,HEATHCOTE AVE,43.7550260128018,-79.3710927601926
JANE ST,SAN MARINOWAY,43.7441154398911,-79.514378329134
SAN CARMELOWAY,STANLEY RD,43.7429305025603,-79.5147279676808
JANE ST,RITA DR,43.7430961479165,-79.5141176666065
COURAGE AVE,JANE ST,43.74488043821,-79.5145657708559
COURAGE AVE,DOLORES RD,43.7452684242883,-79.5127776465145
COURAGE AVE,RITA DR,43.7450414121018,-79.5137982361983
BUR OAKWAY,COURAGE AVE,43.745134999771,-79.5134025818495
DOLORES RD,WEDGE CRT,43.7462607643092,-79.5115802539423
ARTHUR GRIFFITH DR,DOLORES RD,43.7466621421457,-79.5107943978955
FRITH RD,JANE ST,43.7464558698307,-79.5149551201564
ISLINGTON AVE,TOM RILEY PARK TRL,43.6492558944553,-79.5254477334986
CENTRAL PARK RDWY,CORDOVA AVE,43.6483880671872,-79.5250665328928
CENTRAL PARK RDWY,ISLINGTON AVE,43.6483880671872,-79.5250665328928
CENTRAL PARK RDWY,TOM RILEY PARK TRL,43.6483880671872,-79.5250665328928
CORDOVA AVE,ISLINGTON AVE,43.6483880671872,-79.5250665328928
CORDOVA AVE,TOM RILEY PARK TRL,43.6483880671872,-79.5250665328928
ISLINGTON AVE,TOM RILEY PARK TRL,43.6483880671872,-79.5250665328928
CORDOVA AVE,TOM RILEY PARK TRL,43.6482656194002,-79.5244954673252
ISLINGTON AVE,MIMICO CREEK,43.6507706367706,-79.5261167125691
C P R,EAST HIGHLAND CREEK,43.8135196064673,-79.2458730001171
DYNAMIC DR,MCNICOLL AVE,43.8232849658161,-79.251444648431
C P R,NASHDENE RD,43.8192598131034,-79.2508198352831
C P R,MCNICOLL AVE,43.8230327741549,-79.2527063585794
C P R,HEPC,43.821103604803,-79.2516425499721
SELECT AVE,STATE CROWN BLVD,43.8310982165264,-79.2596804252099
GAYDON AVE,HIGHBURY RD,43.7222390223427,-79.5292672583289
HIGHBURY RD,WALLASEY AVE,43.720835321291,-79.5289187672742
MARMORA ST,OAKLAND AVE,43.7187032787862,-79.527031041073
LN W UXBRIDGE N PELHAM,PELHAM AVE,43.6679443081205,-79.4566229733933
PELHAM AVE,UXBRIDGE AVE,43.6680724794063,-79.4560373193019
KINGSLEY AVE,LAUGHTON AVE,43.6680669370959,-79.4547974408222
LAUGHTON AVE,PELHAM AVE,43.6683151198288,-79.4549062774893
KINGSLEY AVE,PERTH AVE,43.6682516715216,-79.4535403407511
LN S BRANDON E ST CLARENS,ST CLARENS AVE,43.6686890361254,-79.445980224371
VARSITY RD,WARREN CRES,43.6636155318367,-79.5014378073183
LN S WARREN S LUNDY,LUNDY AVE,43.6626769051694,-79.5029808876203
LUNDY AVE,WARREN CRES,43.6627128105092,-79.5022363737956
JULIANA CRT,VARSITY RD,43.6627793691226,-79.5005195347346
LN W BATHURST N DUPONT,PALMERSTON AVE,43.6732072675756,-79.4169774298027
HAMMOND PL,LN W BATHURST N DUPONT,43.6731834354593,-79.4170937243028
HAMMOND PL,SKATERS LANE,43.6730890076795,-79.4175488303568
KNOB HILL DR,OAK ST,43.7081254373711,-79.5319819343717
KNOB HILL DR,PIGGOTT MEWS,43.7081254373711,-79.5319819343717
OAK ST,PIGGOTT MEWS,43.7081254373711,-79.5319819343717
C P R,OAK ST,43.7084492710443,-79.5304173436503
HUMBERVIEW CRES,LN W WESTON S HUMBERVIEW,43.7066861078106,-79.5334267058935
HUMBERVIEW CRES,WESTON RD,43.7066999724441,-79.5329524864977
C N R,WESTON RD,43.7068875046705,-79.5330780980619
MALLABY PARK TRL,ST PHILLIPS RD,43.7063330413752,-79.5323332838696
MALLABY PARK TRL,WESTON RD,43.7063330413752,-79.5323332838696
ST PHILLIPS RD,WESTON RD,43.7063330413752,-79.5323332838696
OAK ST,WESTON RD,43.7077715330534,-79.5335872902014
BOLER ST,MARIA ST,43.6663194938155,-79.4746018999923
CLENDENAN AVE,MARIA ST,43.6663219130895,-79.4735605116353
LN W CLENDENAN N MARIA,MARIA ST,43.6663157422068,-79.474089168649
LN W CLENDENAN S MARIA,MARIA ST,43.6663163413094,-79.4740319307806
COMMERCIAL RD,COPELAND ST,43.7105921115966,-79.3532266830296
OVERLEA BLVD,THORNCLIFFE PARK DR,43.7050390669472,-79.349844935403
MCGRISKIN RD,SHORTING RD,43.7936500218591,-79.2497849562897
GRISTONE CRES,POINT ROUGE TRL,43.8239924005297,-79.2144725792306
KNOWLES DR,OSPREY CRT,43.8249268341191,-79.2146400932002
GRISTONE CRES,KNOWLES DR,43.8254934514818,-79.2130975017862
DOUGLAS DR,GLEN RD,43.6869944065296,-79.3714939158299
ASTLEY AVE,DOUGLAS DR,43.6877043978704,-79.3691258337681
DOUGLAS DR,STANDISH AVE,43.6873140120809,-79.3702952032928
HARPER AVE,ROSEDALE HEIGHTS DR,43.6889677262135,-79.3741398484295
HARPER AVE,INGLEWOOD DR,43.6902007716166,-79.3746336459914
INGLEWOOD DR,ROSEDALE HEIGHTS DR,43.6904635617482,-79.3733573020205
METROPOLITAN RD,WARDEN AVE,43.7672012768846,-79.3028245106886
MACLENNAN AVE,SUMMERHILL AVE,43.6855866578175,-79.3780770605463
MACLENNAN AVE,WHITEHALL RD,43.6851374348184,-79.3778963429391
LN W SUMMERHILL AVE N SHAFTESBURY AVE,SHAFTESBURY AVE,43.6832715218721,-79.3866943166248
OTTAWA ST,SHAFTESBURY AVE,43.6826758695069,-79.3881385868268
DEWEY DR,HEPC,43.7566691681668,-79.3042564483535
C P R,HEPC,43.7556969448256,-79.3038809348754
ARCHWOOD CRES,DEWEY DR,43.7559232189215,-79.3053354235444
DALECLIFF CRES,DEWEY DR,43.7595874723068,-79.3041839202491
DEWEY DR,MASSEY CREEK,43.7593201519028,-79.304260895791
HEPC,MASSEY CREEK,43.7599530421207,-79.3054992817842
ELLESMERE RD,MASSEY CREEK,43.7600465962034,-79.3058144131293
ELLESMERE RD,HEPC,43.7600994465735,-79.305568156199
CAVEHILL CRES,WW N PENWORTH E CAVEHILL,43.7679773874832,-79.3096162546234
C P R,MASSEY CREEK,43.7577906116234,-79.3024429161214
ELLESMERE PARK TRL,ELLESMERE RD,43.7616602203259,-79.2987839175451
CANLISH RD,WEST HIGHLAND CREEK,43.7596698432093,-79.2852169469111
ELLENDALE DR,PORTSDOWN RD,43.7580325015184,-79.2842140412273
ELLENDALE DR,WYE VALLEY RD,43.7572406713399,-79.2823696097974
WEST HIGHLAND CREEK,WYE VALLEY RD,43.758132542449,-79.2816319933286
SHROPSHIRE DR,WYE VALLEY RD,43.7585340671725,-79.2812599793437
CABANA DR,WW S STEELES E CABANA,43.7640378787219,-79.5671527283673
CABANA DR,PLUNKETT RD,43.7636116564567,-79.5707459267901
ANTHIA DR,CABANA DR,43.764425533971,-79.5709207048644
ANTHIA DR,PLUNKETT RD,43.764425533971,-79.5709207048644
ANTHIA DR,WW E ISLINGTON S STEELES,43.764425533971,-79.5709207048644
CABANA DR,PLUNKETT RD,43.764425533971,-79.5709207048644
CABANA DR,WW E ISLINGTON S STEELES,43.764425533971,-79.5709207048644
PLUNKETT RD,WW E ISLINGTON S STEELES,43.764425533971,-79.5709207048644
BRADSTOCK RD,HABITANT DR,43.7396401389954,-79.5365975000698
HABITANT DR,STONE CRT,43.7404339760503,-79.5369007758458
CALM CRT,HABITANT DR,43.7414244964325,-79.5371251827578
HIGHBURY RD,SUNSET TRL,43.7235740808101,-79.5296067830723
CLAYSON RD,HUXLEY RD,43.7238506508151,-79.5257102196367
GLEN AGAR DR,NASHLAND AVE,43.6638029309077,-79.5530781921996
GLEN AGAR DR,NORTH HEIGHTS RD,43.6630514236622,-79.5526767397515
HEPC,NORTH HEIGHTS RD,43.663535793572,-79.5506479133494
C P R,NEILSON RD,43.8106355422464,-79.2245204649307
NEILSON PARK TRL,NEILSON RD,43.8111732105532,-79.2250984008892
LAURA RD,SILVIO COLELLA PARK TRL,43.7393167219529,-79.5205017286377
CLAIR RD,LAURA RD,43.7394931072365,-79.5205664953888
CLAIR RD,JOHN CABOTWAY,43.7397687920479,-79.5194086696292
CLAIR RD,TONON DR,43.7397687920479,-79.5194086696292
JOHN CABOTWAY,TONON DR,43.7397687920479,-79.5194086696292
JOHN CABOTWAY,SEBASTIAN CABOTWAY,43.7394074264342,-79.5193178992791
LAURA RD,SILVIO COLELLA PARK TRL,43.7387430727575,-79.5203583285831
JOHN CABOTWAY,SEBASTIAN CABOTWAY,43.7383752674174,-79.5197796670143
LAURA RD,STANLEY RD,43.741475085518,-79.521061316394
ACACIA AVE,GRIFFITH ST,43.720389853293,-79.540825729552
GRIFFITH ST,LILAC AVE,43.7196898247379,-79.540525731241
BIRMINGHAM ST,EIGHTH ST,43.603019607147,-79.5074698972338
EIGHTH ST,EIGHTH STREET PARK TRL,43.6025415997717,-79.5072538384149
EIGHTH ST,EIGHTH STREET PARK TRL,43.6027023788696,-79.5073254531821
BIRMINGHAM ST,EIGHTH STREET PARK TRL,43.6027603013618,-79.5086397086697
BIRMINGHAM ST,NINTH ST,43.6027603013618,-79.5086397086697
EIGHTH STREET PARK TRL,NINTH ST,43.6027603013618,-79.5086397086697
BEN NOBLEMAN PARK TRL,EGLINTON AVE W,43.6990368823041,-79.4347774829558
BEN NOBLEMAN PARK TRL,STRATHEARN RD,43.6990368823041,-79.4347774829558
EGLINTON AVE W,STRATHEARN RD,43.6990368823041,-79.4347774829558
BEN NOBLEMAN PARK TRL,STRATHEARN RD,43.6983648703881,-79.4345045999536
LN S EGLINTON W FLANDERS,STRATHEARN RD,43.6985824694957,-79.4346024983247
BEN NOBLEMAN PARK TRL,EVERDEN RD,43.6981038695046,-79.4357263167109
EGLINTON AVE W,EVERDEN RD,43.698773189744,-79.4360038302646
EGLINTON AVE W,WILLIAM R ALLEN RD S,43.6986832595351,-79.4364423342913
BLEECKER PARKETTE TRL,BLEECKER ST,43.6662391365042,-79.3733225462423
RICHVIEW RD,SCARLETT RD,43.68552060866,-79.5124507200467
ARCADE DR,LA ROSE AVE,43.6864793188657,-79.5165075289056
CHESSWOOD DR,STEEPROCK DR,43.7572261985255,-79.4750239750704
DOWNSVIEW PARK TRL,SHEPPARD AVE W,43.7553057453122,-79.4758879621527
WATERFORD DR,WINCOTT DR,43.6796283496167,-79.5453065019903
HUNTING RIDGE,WINCOTT DR,43.681137577247,-79.54583745154
BEMERSYDE DR,EGLINTON AVE W,43.6785449572505,-79.5448576272125
BEMERSYDE DR,WINCOTT DR,43.6785449572505,-79.5448576272125
EGLINTON AVE W,WINCOTT DR,43.6785449572505,-79.5448576272125
BEMERSYDE DR,EGLINTON AVE WEST TRL,43.6784227199643,-79.5448331655861
ANNAPEARL CRT,DUDLEY AVE,43.7770763286317,-79.4080572600695
ANNAPEARL CRT,LOGANDALE RD,43.7770763286317,-79.4080572600695
DUDLEY AVE,LOGANDALE RD,43.7770763286317,-79.4080572600695
CHARLEMAGNE DR,DUDLEY AVE,43.7761115820788,-79.4076527339077
CHARLEMAGNE DR,LOGANDALE RD,43.7761115820788,-79.4076527339077
DUDLEY AVE,LOGANDALE RD,43.7761115820788,-79.4076527339077
ANNAPEARL CRT,CHARLEMAGNE DR,43.7764295881636,-79.4061876869043
EXBURY RD,TAVISTOCK RD,43.7317255395495,-79.4956892898313
CAMBORNE AVE,EXBURY RD,43.7323081719875,-79.4985979396096
EXBURY RD,LN S CAMBORNE S EXBURY,43.7323122760097,-79.4985546290317
PARKWAY FOREST DR,VILLAGE GREENWAY,43.7694224690083,-79.3444053032283
BELFIELD 409 W RAMP,HIGHWAY 409 W,43.6967912558143,-79.5944344168617
ATTWELL DR,BELFIELD 409 W RAMP,43.6970217275801,-79.5927378648304
401 C E LESLIE ST RAMP,HIGHWAY 401 C E,43.765627327948,-79.3708188333765
CROMWELL RD,GUILDPARK PTWY,43.7500086106458,-79.2066784358299
CROMWELL RD,SENATOR BLVD,43.7508509715527,-79.2070933175688
FARQUHARS LANE,THE ESPLANADE,43.6474950544065,-79.3727597612704
CROW TRL,NEILSON PARK TRL,43.812224396609,-79.2257283777941
CROW TRL,NEILSON RD,43.812224396609,-79.2257283777941
NEILSON PARK TRL,NEILSON RD,43.812224396609,-79.2257283777941
CROW TRL,WINGARDEN CRT,43.8120069304816,-79.2267582103915
BONDGATE CRT,CROW TRL,43.8122046440589,-79.2275707011295
30 WINGARDEN CRT,90 WINGARDEN CRT,43.8102511973015,-79.2272497247659
26 WINGARDEN CRT,30 WINGARDEN CRT,43.8109594745311,-79.2271924820021
26 WINGARDEN CRT,90 WINGARDEN CRT,43.8109594745311,-79.2271924820021
26 WINGARDEN CRT,WINGARDEN CRT,43.8109594745311,-79.2271924820021
30 WINGARDEN CRT,90 WINGARDEN CRT,43.8109594745311,-79.2271924820021
30 WINGARDEN CRT,WINGARDEN CRT,43.8109594745311,-79.2271924820021
90 WINGARDEN CRT,WINGARDEN CRT,43.8109594745311,-79.2271924820021
30 WINGARDEN CRT,90 WINGARDEN CRT,43.8104492691427,-79.2268588197426
26 WINGARDEN CRT,WINGARDEN CRT,43.8116175982125,-79.2267211421635
MANHATTAN DR,WARDEN AVE,43.7519915531712,-79.2974270936945
MANHATTAN DR,ROSSFORD RD,43.7521608040976,-79.2962025263541
COMPTON DR,MANHATTAN DR,43.7528117332423,-79.2941573500055
ELLINGTON DR,MANHATTAN DR,43.7530481038718,-79.2930254595128
MANHATTAN DR,TWEED CRES,43.7525857039079,-79.2952145043354
ROSSFORD RD,WARDEN AVE,43.7536618117461,-79.2980966180187
RABBIT LANE,WEST DEANE PARK DR,43.6594042186856,-79.5683915313142
RABBIT LANE,ROBINGLADE DR,43.6576880460728,-79.5676394516387
AMBERWOOD RD,WEST DEANE PARK DR,43.6596814133799,-79.5671801317494
BEAVER BEND CRES,WEST DEANE PARK DR,43.6600060537919,-79.5657596097853
SEDGEBROOK CRES,WEST DEANE PARK DR,43.6593579140027,-79.5644599224019
BONSPIEL DR,MILITARY TRL,43.7903299113321,-79.1979655209647
CINDY NICHOLAS DR,MILITARY TRL,43.7905072577059,-79.2031936871935
HEPC,MILITARY TRL,43.7905747701372,-79.2019155041108
BEXHILL AVE,ST BEDES RD,43.7043726015854,-79.2896808884534
ALDERCREST RD,LANOR AVE,43.6095404015707,-79.5424507527221
ALDERBRAE AVE,LANOR AVE,43.6093375485592,-79.543567014807
ALDERCREST RD,SILVERCREST AVE,43.6110805133569,-79.54308954508
HILLSDALE AVE E,MOUNT PLEASANT RD,43.7051872198083,-79.3888974506813
MANOR RD E,MOUNT PLEASANT RD,43.7043044344926,-79.3885519272578
34 BONIS AVE,BONIS AVE,43.783704652065,-79.2988051742725
BONIS AVE,CARABOB CRT,43.7841141187539,-79.2971679010743
BONIS AVE,KING HENRY'S BLVD,43.7841141187539,-79.2971679010743
CARABOB CRT,KING HENRY'S BLVD,43.7841141187539,-79.2971679010743
MCLEVIN AVE,SEWELLS RD,43.8105183255399,-79.2139337172562
PLUMROSE PTWY,WHISPERING WILLOW PTWY,43.8112359981267,-79.2121220965292
SEWELLS RD,WHISPERING WILLOW PTWY,43.8115043515215,-79.2139409932109
PLUMROSE PTWY,WHISPERING WILLOW PTWY,43.811519474334,-79.2119845537417
EMPRINGHAM DR,WHISPERING WILLOW PTWY,43.8120945812394,-79.2124240348823
110 EMPRINGHAM DR,EMPRINGHAM DR,43.8120937890491,-79.2125313339523
EMPRINGHAM DR,SEWELLS RD,43.8120931656809,-79.2139438383742
90 EMPRINGHAM DR,EMPRINGHAM DR,43.8120878937666,-79.2117488725306
50 EMPRINGHAM DR,EMPRINGHAM DR,43.8118655717657,-79.2111804785823
50 EMPRINGHAM DR,PLUMROSE PTWY,43.8118655717657,-79.2111804785823
EMPRINGHAM DR,PLUMROSE PTWY,43.8118655717657,-79.2111804785823
10 EMPRINGHAM DR,EMPRINGHAM DR,43.8102914410331,-79.210511647067
EMPRINGHAM DR,PLUMROSE PTWY,43.8107299645056,-79.2102056983495
10 EMPRINGHAM DR,EMPRINGHAM DR,43.8109012169472,-79.2100840288036
50 VERNE CRES,VERNE CRES,43.7961411272876,-79.2377827700696
MARKHAM RD,VERNE CRES,43.7957103443184,-79.2399108236775
MALVERN ST,ORMEROD ST,43.7956070712488,-79.2353415905502
75 MALVERN ST,MALVERN ST,43.7955364123289,-79.2353143528247
MALVERN ST,SHEPPARD AVE E,43.7946604056538,-79.2349458643778
75 MALVERN ST,MALVERN ST,43.7964246035285,-79.2356821147996
EGLINTON AVE E,PRUDHAM GT,43.7284713500927,-79.2848382361945
CIVIC RD,PRUDHAM GT,43.7275756561367,-79.2844613357547
QUEENSGROVE RD,VIEWBANK RD,43.6873791504441,-79.2686562851016
BAMBURGH CRCL,L'AMOREAUX STEELES RECREATION TRL,43.8134361781236,-79.3269183306424
HEPC,L'AMOREAUX STEELES RECREATION TRL,43.8129800127154,-79.3289460329429
120 BAMBURGH CRCL,BAMBURGH CRCL,43.8131073539809,-79.3267784590622
120 BAMBURGH CRCL,150 BAMBURGH CRCL,43.8126199500051,-79.3281596041239
120 BAMBURGH CRCL,150 BAMBURGH CRCL,43.8126903533914,-79.3276314474115
L'AMOREAUX STEELES RECREATION TRL,WARDEN AVE,43.8143675664894,-79.3245273344945
PURPLEDUSK TRL,TRAILRIDGE CRES,43.7835067557888,-79.2082380237838
NEILSON RD,TRAILRIDGE CRES,43.7837535576348,-79.205489861789
2863 ELLESMERE RD,ELLESMERE RD,43.7821413790275,-79.2070303804503
ELLESMERE RD,NEILSON RD,43.7826104308799,-79.2049457437832
DANFORTH RD,HUBERT AVE,43.7136225721502,-79.2615755906704
BLANCHE AVE,DANFORTH RD,43.7129112248805,-79.2620181636683
COTTON AVE,DANFORTH RD,43.7125430632008,-79.2622425172745
DANFORTH RD,KILMARNOCK AVE,43.7118155376546,-79.2626979569268
SCOTIA AVE,SCOTIA PARKETTE TRL,43.6946028098322,-79.2725425994766
MEDFORD AVE,SCOTIA PARKETTE TRL,43.695148757927,-79.271573109658
DANFORTH AVE,MEDFORD AVE,43.6948326157336,-79.2714430325802
KIMRIDGE AVE,MEDFORD AVE,43.6950723403432,-79.2715252406148
GRAMERCY SQ,LAMAY CRES,43.8224931474692,-79.2119344137578
CASEMORE RD,HARVEST MOON DR,43.8217314040777,-79.2122382829587
ARKONA DR,HEASLIP TER,43.7723708129488,-79.30410818043
ARKONA DR,SCARDEN AVE,43.7723708129488,-79.30410818043
HEASLIP TER,SCARDEN AVE,43.7723708129488,-79.30410818043
BRUMWELL ST,KARINA RD,43.7923533508431,-79.1492217603109
KARINA RD,LINDERWOOD DR,43.7925996371128,-79.1481082267136
MERKLEY SQ,ORTON PARK RD,43.7728783409084,-79.2093594418599
MERKLEY SQ,MID PINES RD,43.7722622703807,-79.2120284678985
BOTANY HILL RD,ORTON PARK RD,43.7720614446828,-79.2090038533047
LARWOOD BLVD,REDLAND CRES W,43.7107679713136,-79.2357859612025
CAMOR CRT,DEEP DENE DR,43.7883044201056,-79.169232135866
CAMOR CRT,ROMAC DR,43.7880772189716,-79.1704711262832
CAMOR CRT,WW S SUGARBUSH E MORRISH,43.7878329324261,-79.1716861586209
SCARBORO AVE,WILLOWLEA DR,43.7977809879033,-79.1730481822702
PHARMACY AVE,SHERWOOD AVE,43.7401130949216,-79.30337206522
INNISWOOD DR,PHARMACY AVE,43.7393573166439,-79.3030635703902
HOWARTH AVE,INNISWOOD DR,43.7384767799895,-79.305316833164
GOLD MEDAL RD,SANWOOD BLVD,43.8165559852617,-79.3061331047922
GOLD MEDAL RD,SHEPTON WAY PARK TRL,43.8165559852617,-79.3061331047922
SANWOOD BLVD,SHEPTON WAY PARK TRL,43.8165559852617,-79.3061331047922
JOHN GRAHAM CRT,SHEPPARD AVE E,43.8013749475169,-79.1517726497857
ATRIUM LANE,ROYAL ROUGE TRL,43.8017174080108,-79.1499883169762
POLO PL,ROYAL ROUGE TRL,43.8011927971164,-79.1478905426021
EAST AVE,GOLDERS GREEN AVE,43.7844680271765,-79.1331865787545
EAST AVE,WHEELING DR,43.7830617684649,-79.1325976984261
HUNTINGWOOD DR,KENNEDY RD,43.7951507975919,-79.2934513560152
KENNEDY RD,SOUTHLAWN DR,43.7957836284108,-79.2937190564202
GAGEVIEW CRT,PORT ROYAL TRL,43.8176199697692,-79.285161939339
GAGEVIEW CRT,PORT ROYAL PARK TRL,43.8177659605945,-79.2863827488424
MCCOOL CRT,PORT ROYAL TRL,43.8179966833051,-79.2853198816698
JAMES PARK SQ,PORT ROYAL TRL,43.8171007518608,-79.2850907813232
ETIENNE ST,PILKINGTON DR,43.7066194428855,-79.2738026999798
BELL ESTATE RD,PILKINGTON DR,43.7069098721288,-79.2755395236693
BELL ESTATE RD,JOHN BELL CRES,43.705560461862,-79.2758866821438
LAWSON RD,MEADOWVALE RD,43.7853125507834,-79.160696329436
CLYDE RD,LAWSON RD,43.7857170340146,-79.1588484854375
CLONMORE DR,QUEENSBURY AVE,43.690669306781,-79.276562467404
MARCHINGTON CRCL,SCOTSWOOD RD,43.7576307203562,-79.3090130535271
KELLYVALE RD,MARCHINGTON CRCL,43.7571901979845,-79.3090590621915
BIRCHMOUNT RD,MERRYFIELD DR,43.7519547043444,-79.2866435942303
BLACKTHORN AVE,HELEN AVE,43.6821035103713,-79.4618639396549
ROWNTREE AVE,SILVERTHORN AVE,43.6809596825923,-79.4625321356403
LN E ROSETHORN S ROWNTREE,TURNBERRY AVE,43.6789802140134,-79.4622629942972
SILVERTHORN AVE,TURNBERRY AVE,43.6790990926525,-79.4617432442701
ROGERS RD,ROSETHORN AVE,43.6825427080011,-79.4643642026319
ROCKWELL AVE,ROSETHORN AVE,43.6769919524247,-79.4620287630563
HOWICK AVE,SILVERTHORN AVE,43.6763691932411,-79.4608987722808
HEPC,SILVERTHORN AVE,43.6755715985928,-79.4605679654334
S.A.D.R.A. PARK TRL,SILVERTHORN AVE,43.6755370644228,-79.460553180384
ROCKWELL AVE,SILVERTHORN AVE,43.6772288727966,-79.4609500919348
ROCKWELL AVE,SILVERTHORN AVE,43.677168224241,-79.461221351989
BRIMLEY RD,STRODE DR,43.7395312827893,-79.249537867325
CHILLERY AVE,SOUTHAMPTON DR,43.7401706057824,-79.2511379858731
DANESBURY AVE,GLENGROVE AVE,43.7101034913695,-79.4474446131299
DANESBURY AVE,GLEN PARK AVE,43.7092270206597,-79.4470949084444
DON VALLEY PARKWAY S,TAYLOR CREEK TRL,43.7031332039963,-79.3325854973146
LAWRENCE AVE W,LORINDALE AVE,43.724816403795,-79.4035779057391
590 SANDHURST CRCL,KENHATCH BLVD,43.8052648588894,-79.2634093665274
KENHATCH BLVD,SANDHURST CRCL,43.8055893550694,-79.2637865365768
SANDHURST CRCL,TOOKLEA CRES,43.8053318159393,-79.2644104824086
590 SANDHURST CRCL,SANDHURST CRCL,43.8065501879961,-79.2630387626192
PLACENTIA BLVD,SANDHURST CRCL,43.8070158912689,-79.2628366424563
PLACENTIA BLVD,TOOKLEA CRES,43.8070158912689,-79.2628366424563
SANDHURST CRCL,TOOKLEA CRES,43.8070158912689,-79.2628366424563
EAST HIGHLAND CREEK,MARKHAM RD,43.7814201988257,-79.2337188343466
MARKHAM RD,PROGRESS AVE,43.7817759104267,-79.2338481512596
FLORA DR,GIVENDALE RD,43.7431954945945,-79.2763173068531
DAVENTRY RD,HEPC,43.7675541491935,-79.2346496430216
DAVENTRY RD,GATINEAU HYDRO CORRIDOR TRL,43.7675836712316,-79.2346953946655
DAVENTRY RD,SEDGEMOUNT DR,43.7667263454134,-79.2334148746202
LN S DANFORTH W ALDRIDGE,LN S DANFORTH W ROSEHEATH,43.6841194136085,-79.3180576426321
LN S DANFORTH W ALDRIDGE,ROSEHEATH AVE,43.6841194136085,-79.3180576426321
LN S DANFORTH W ROSEHEATH,ROSEHEATH AVE,43.6841194136085,-79.3180576426321
DANFORTH AVE,ROSEHEATH AVE,43.6845117729779,-79.3182226398899
ALISON MCMURRAY LANE,WEST LYNN AVE,43.684551927879,-79.316056344759
DANFORTH AVE,WEST LYNN AVE,43.6849447976814,-79.3162123235309
DANFORTH AVE,EAST LYNN PARK TRL,43.6850455528588,-79.3157392867523
EAST LYNN PARK TRL,WEST LYNN AVE,43.6840940743416,-79.3157141175207
LN N WALLACE W LANSDOWNE,SLOW LANE,43.6643989459388,-79.4461526789478
LN N WALLACE W LANSDOWNE,WARD ST,43.6623953196732,-79.4459812430354
HUNTSMILL BLVD,L'AMOREAUX STEELES RECREATION TRL,43.8166584896357,-79.3307156491906
HEPC,HUNTSMILL BLVD,43.8166712572492,-79.3306697804038
CARL CRES,HUNTSMILL BLVD,43.8168454530694,-79.3299649017568
CELESTE DR,GREENVALE TER,43.7576433410281,-79.2001329429188
CELESTE DR,GLORY CRES,43.7582573006693,-79.2003895164557
CELESTE DR,KINGSTON RD,43.757055428391,-79.1992866616441
HARDING BLVD,KINGSTON RD,43.6922966022927,-79.2633572321152
124 DUSAY PL,150 CHESTER LE BLVD,43.7946299482865,-79.3313015908551
